	Time	Time (s)	Logger Temperature [�F]	External Voltage [V]	Channel01 [mV]	Channel02 [mV]	Channel03 [mV]	Channel04 [mV]	Channel05 [mV]	Channel06 [mV]	Channel07 [mV]	Channel08 [mV]	InlineAcc [g]	LateralAcc [g]	VerticalAcc [g]	RollRate [deg/s]	PitchRate [deg/s]	YawRate [deg/s]	ECU_RPM [rpm]	EX_TEMP_2 [�F]	EX_TEMP_1 [�F]	ECU_GEAR [gear]	ECU_WH_SP_FL [mph]	ECU_WH_SP_RL [mph]	ECU_WH_SP_RR [mph]	ECU_WH_SP_FR [mph]	ECU_ECT [�F]	ECU_EXH_T [�F]	ECU_OIL_T [�F]	ECU_GBOX_T [�F]	ECU_IAT [�F]	ECU_AIR_T [�F]	ECU_AMB_T [�F]	ECU_FUEL_T [�F]	ECU_OIL_P [bar]	BRK_PRESS_F [bar]	BRK_PRESS_R [bar]	ECU_FUEL_P [bar]	ECU_BOOST_AIM [bar]	ECU_BOOST_P [bar]	ECU_AMB_P [bar]	COOL_PRESS [bar]	STEER_PRESS [bar]	ECU_MAP [bar]	IGN_CY8_TRIM_KNK [deg]	ECU_IGN_TIME [deg]	ECU_EX_CM_P2 [deg]	ECU_IN_CM_P2 [deg]	ECU_EX_CM_P1 [deg]	ECU_IN_CM_AIM [deg]	ECU_IN_CM_P1 [deg]	ECU_EX_CM_AIM [deg]	ECU_FUEL_TIME [deg]	IGN_CY1_TRIM_KNK [deg]	IGN_CY2_TRIM_KNK [deg]	IGN_CY3_TRIM_KNK [deg]	IGN_CY4_TRIM_KNK [deg]	IGN_CY5_TRIM_KNK [deg]	IGN_CY6_TRIM_KNK [deg]	IGN_CY7_TRIM_KNK [deg]	ECU_THROTTLE [%]	ECU_PEDAL_POS [%]	FUEL_CLOSE_LOOP1 [%]	FUEL_CLOSE_LOOP2 [%]	ECU_IN_CM_D2 [%]	ECU_ENG_LOAD_AVG [%]	ECU_EX_CM_D1 [%]	ECU_EX_CM_D2 [%]	ECU_FUE_IJ_DY [%]	ECU_ENG_EFICY [%]	ECU_IN_CM_D1 [%]	ECU_CY1_KNK [%]	ECU_CY2_KNK [%]	ECU_CY3_KNK [%]	ECU_CY4_KNK [%]	ECU_CY5_KNK [%]	ECU_CY6_KNK [%]	ECU_CY8_KNK [%]	ECU_IGN_O_LV [%]	ECU_FUE_O_LV [%]	FUEL_COMPOSITION [%]	ECU_BOOST_DTY [%]	ECU_ENG_RUN [ms]	ENG_RUN_TIME_TOT [ms]	ECU_V_BATT [V]	ECU_FUEL [l]	ECU_FUEL_USED [l]	ECU_FUEL_LEV [l]	EXHAUST_LAMBDA_1 [lambda]	EXHAUST_LAMBDA [lambda]	EXHAUST_LAMBDA_2 [lambda]	ECU_FUEL_MIX [lambda]	ECU_ENGINE_LOAD [#]	ECU_GEAR_LV [#]	ECU_IGN_CUT_REQ [#]	ECU_IGN_TIME_ST [#]	LAUNCH_STATE [#]	ANTI_LAG_STATE [#]	ECU_FUE_O_CN [#]	ECU_IGN_O_CN [#]	ECU_CY7_KNK [#]	WARNING_FLAG1 []	WARNING_FLAG2 []	
		47.660	113.041	13.223	-32.227	-42.639	-42.485	-42.229	-43.675	-42.111	-41.881	-42.727	-0.013	0.012	-0.902	-0.357	-0.258	-0.898	2424.268	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.920	491.000	95.000	419.000	419.000	86.000	1.917	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.689	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.407	0.000	0.000	7.970	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.444	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.052	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.680	113.044	13.222	-32.184	-42.574	-42.513	-42.386	-43.792	-41.875	-41.962	-42.714	-0.015	0.016	-0.936	-0.357	-0.278	-0.852	2421.915	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.825	491.000	95.000	419.000	419.000	86.000	1.923	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.825	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.406	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.700	113.047	13.221	-32.260	-42.639	-42.452	-42.527	-43.860	-41.638	-42.082	-42.620	-0.015	0.022	-0.962	-0.357	-0.286	-0.807	2409.778	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.497	491.000	95.000	419.000	419.000	86.000	1.920	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.895	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.415	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.720	113.050	13.220	-32.348	-42.687	-42.381	-42.655	-43.898	-41.454	-42.163	-42.564	-0.012	0.028	-0.977	-0.354	-0.280	-0.781	2397.641	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.170	491.000	95.000	419.000	419.000	86.000	1.917	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.965	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.424	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.740	113.052	13.219	-32.502	-42.642	-42.251	-42.709	-43.759	-41.567	-42.022	-42.723	-0.009	0.033	-0.982	-0.347	-0.264	-0.781	2385.504	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.842	491.000	95.000	419.000	419.000	86.000	1.914	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	19.035	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.433	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.760	113.055	13.217	-32.663	-42.595	-42.114	-42.765	-43.614	-41.685	-41.874	-42.890	-0.003	0.037	-0.983	-0.338	-0.247	-0.801	2372.760	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.498	491.000	95.000	419.000	419.000	86.000	1.910	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	19.109	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	46999.496	54719956.000	12.442	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.780	113.058	13.216	-32.640	-42.599	-42.107	-42.587	-43.522	-41.934	-41.830	-42.735	0.005	0.042	-0.982	-0.328	-0.234	-0.812	2369.066	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.905	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.910	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47012.059	54719956.000	12.510	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.096	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.800	113.061	13.215	-32.542	-42.624	-42.154	-42.310	-43.451	-42.242	-41.829	-42.447	0.013	0.046	-0.979	-0.313	-0.223	-0.800	2368.991	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.898	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.596	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47030.000	54719956.000	12.603	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.234	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.820	113.064	13.214	-32.424	-42.647	-42.199	-42.077	-43.406	-42.518	-41.822	-42.203	0.016	0.048	-0.973	-0.293	-0.225	-0.768	2368.916	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.891	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.282	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47047.945	54719956.000	12.696	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.372	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.840	113.066	13.213	-32.229	-42.665	-42.243	-42.023	-43.464	-42.672	-41.789	-42.142	0.015	0.044	-0.967	-0.278	-0.265	-0.735	2368.841	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.883	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	17.968	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47065.891	54719956.000	12.788	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.509	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.860	113.069	13.212	-32.024	-42.683	-42.289	-41.967	-43.526	-42.833	-41.755	-42.078	0.010	0.039	-0.966	-0.281	-0.339	-0.715	2368.761	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.876	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	17.638	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.400	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47084.734	54719956.000	12.886	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.654	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.880	113.072	13.211	-32.074	-42.603	-42.218	-41.929	-43.624	-42.912	-41.738	-42.175	0.002	0.035	-0.967	-0.299	-0.399	-0.718	2370.021	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.424	491.000	95.000	419.000	419.000	86.000	1.871	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	17.660	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.399	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47225.727	54719956.000	12.923	0.000	1.340	255.000	0.500	0.500	2.550	1.039	128.615	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.900	113.075	13.210	-32.207	-42.491	-42.108	-41.896	-43.735	-42.966	-41.727	-42.325	-0.005	0.036	-0.974	-0.316	-0.412	-0.727	2371.727	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.457	491.000	95.000	419.000	419.000	86.000	1.866	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	17.794	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.397	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47407.738	54719956.000	12.941	0.000	1.340	255.000	0.500	0.500	2.550	1.038	128.517	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.920	113.078	13.209	-32.339	-42.367	-42.088	-41.888	-43.799	-42.984	-41.701	-42.516	-0.009	0.040	-0.978	-0.327	-0.377	-0.730	2373.432	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.489	491.000	95.000	419.000	419.000	86.000	1.862	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	17.928	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.395	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47589.746	54719956.000	12.959	0.000	1.340	255.000	0.500	0.500	2.550	1.037	128.420	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.940	113.081	13.208	-32.475	-42.202	-42.352	-41.955	-43.718	-42.893	-41.625	-42.844	-0.010	0.044	-0.981	-0.328	-0.321	-0.720	2375.222	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.523	491.000	95.000	419.000	419.000	86.000	1.857	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.069	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.393	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47780.855	54719956.000	12.978	0.000	1.340	255.000	0.500	0.500	2.550	1.035	128.317	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.960	113.083	13.207	-32.605	-42.044	-42.603	-42.019	-43.641	-42.805	-41.552	-43.156	-0.008	0.045	-0.979	-0.324	-0.275	-0.705	2376.928	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.556	491.000	95.000	419.000	419.000	86.000	1.852	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.203	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.391	0.000	0.000	8.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47962.867	54719956.000	12.996	0.000	1.340	255.000	0.500	0.500	2.550	1.034	128.219	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		47.980	113.086	13.206	-32.433	-42.275	-42.564	-42.038	-43.379	-42.817	-41.674	-43.122	-0.004	0.044	-0.976	-0.321	-0.252	-0.694	2382.926	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.798	491.000	95.000	419.000	419.000	86.000	1.856	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.321	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.376	0.000	0.000	7.901	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.993	0.000	1.340	255.000	0.500	0.500	2.550	1.034	128.168	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.000	113.089	13.205	-32.185	-42.602	-42.453	-42.047	-43.072	-42.853	-41.844	-43.001	-0.001	0.044	-0.978	-0.321	-0.247	-0.694	2389.998	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.093	491.000	95.000	419.000	419.000	86.000	1.862	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.435	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.358	0.000	0.000	7.777	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.984	0.000	1.340	255.000	0.500	0.500	2.550	1.035	128.128	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.020	113.092	13.204	-32.007	-42.893	-42.391	-42.039	-42.847	-42.789	-42.002	-42.903	0.002	0.043	-0.978	-0.325	-0.246	-0.706	2397.423	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.403	491.000	95.000	419.000	419.000	86.000	1.868	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.555	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.339	0.000	0.000	7.646	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.974	0.000	1.340	255.000	0.500	0.500	2.550	1.035	128.086	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.040	113.095	13.203	-31.994	-43.071	-42.437	-41.997	-42.821	-42.536	-42.114	-42.865	0.004	0.044	-0.980	-0.330	-0.246	-0.718	2404.495	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.699	491.000	95.000	419.000	419.000	86.000	1.873	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.669	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.321	0.000	0.000	7.522	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.965	0.000	1.340	255.000	0.500	0.500	2.550	1.036	128.046	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.060	113.097	13.202	-31.982	-43.248	-42.484	-41.956	-42.795	-42.282	-42.227	-42.828	0.003	0.045	-0.980	-0.331	-0.258	-0.723	2411.566	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.994	491.000	95.000	419.000	419.000	86.000	1.879	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.783	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.303	0.000	0.000	7.398	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.956	0.000	1.340	255.000	0.500	0.500	2.550	1.036	128.006	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.080	113.100	13.201	-32.085	-43.182	-42.355	-42.061	-42.912	-42.095	-41.973	-42.779	0.000	0.048	-0.977	-0.327	-0.281	-0.727	2410.581	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.760	491.000	95.000	419.000	419.000	86.000	1.873	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.729	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.420	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.876	0.000	1.340	255.000	0.500	0.500	2.550	1.037	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.100	113.103	13.200	-32.210	-43.072	-42.195	-42.191	-43.054	-41.920	-41.654	-42.729	-0.006	0.052	-0.968	-0.320	-0.295	-0.748	2408.173	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.432	491.000	95.000	419.000	419.000	86.000	1.865	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.645	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.468	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.783	0.000	1.340	255.000	0.500	0.500	2.550	1.038	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.120	113.106	13.199	-32.298	-42.951	-42.040	-42.067	-43.116	-41.774	-41.574	-42.568	-0.014	0.056	-0.951	-0.313	-0.290	-0.792	2405.646	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-1.088	491.000	95.000	419.000	419.000	86.000	1.856	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.556	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.519	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.686	0.000	1.340	255.000	0.500	0.500	2.550	1.038	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.140	113.109	13.198	-32.318	-42.829	-41.914	-41.545	-43.038	-41.693	-41.891	-42.245	-0.020	0.057	-0.943	-0.307	-0.277	-0.831	2403.238	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.760	491.000	95.000	419.000	419.000	86.000	1.848	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.472	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.567	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.593	0.000	1.340	255.000	0.500	0.500	2.550	1.039	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.160	113.111	13.197	-32.337	-42.706	-41.788	-41.024	-42.961	-41.611	-42.209	-41.923	-0.021	0.053	-0.944	-0.306	-0.262	-0.847	2400.831	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.433	491.000	95.000	419.000	419.000	86.000	1.840	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.388	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.615	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.500	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		48.180	113.114	13.196	-32.179	-42.770	-41.826	-40.971	-42.939	-41.794	-42.114	-41.967	-0.020	0.046	-0.952	-0.309	-0.250	-0.842	2407.744	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	176.000	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.828	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	18.461	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	4.300	0.000	0.000	7.688	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	47999.270	54719956.000	12.475	0.000	1.340	255.000	0.500	0.500	2.550	1.040	128.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
